Potential (V),Current (µA)
0.714,27.977087
0.715,28.087084
0.716,28.215002
0.717,28.333334
0.718,28.4425
0.719,28.536667
0.72,28.652498
0.721,28.7475
0.722,28.82625
0.723,28.909584
0.724,28.97375
0.725,29.066666
0.726,29.128748
0.727,29.219168
0.728,29.30625
0.729,29.391668
0.73,29.469584
0.731,29.511251
0.732,29.567083
0.733,29.622917
0.734,29.676666
0.735,29.737083
0.736,29.7825
0.737,29.870417
0.738,29.933748
0.739,29.984583
0.74,29.472918
0.741,29.005
0.742,28.545835
0.743,28.670832
0.744,28.754166
0.745,28.85
0.746,28.908335
0.747,28.979166
0.748,29.0625
0.749,29.116667
0.75,29.170832
0.751,29.216667
0.752,29.279165
0.753,29.3375
0.754,29.374998
0.755,29.412498
0.756,29.487497
0.757,29.550001
0.758,29.604166
0.759,29.616669
0.76,29.633333
0.761,29.670832
0.762,29.729166
0.763,29.799997
0.764,29.858332
0.765,29.895834
0.766,29.9375
0.767,29.945833
0.768,29.970833
0.769,29.979166
0.77,30.054169
0.771,30.112501
0.772,30.158333
0.773,30.170832
0.774,30.204168
0.775,30.241669
0.776,30.270834
0.777,30.25
0.778,30.241669
0.779,30.237501
0.78,30.270834
0.781,30.320833
0.782,30.358332
0.783,30.379166
0.784,30.420832
0.785,30.441666
0.786,30.458334
0.787,30.449999
0.788,30.458334
0.789,30.466665
0.79,30.475
0.791,30.479166
0.792,30.504168
0.793,30.512499
0.794,30.541666
0.795,30.549997
0.796,30.541666
0.797,30.5375
0.798,30.520834
0.799,30.5375
0.8,30.5375
0.801,30.566666
0.802,30.570831
0.803,30.574999
0.804,30.554167
0.805,30.5375
0.806,30.541666
0.807,30.549997
0.808,30.541666
0.809,30.529167
0.81,30.512499
0.811,30.520834
0.812,30.525
0.813,30.529165
0.814,30.525
0.815,30.508333
0.816,30.5
0.817,30.479166
0.818,30.466667
0.819,30.458334
0.82,30.458334
0.821,30.454168
0.822,30.458334
0.823,30.4375
0.824,30.420835
0.825,30.4
0.826,30.408333
0.827,30.416666
0.828,30.420832
0.829,30.416666
0.83,30.404165
0.831,30.383331
0.832,30.358332
0.833,30.362501
0.834,30.35
0.835,30.341667
0.836,30.329168
0.837,30.320833
0.838,30.329168
0.839,30.3125
0.84,30.3125
0.841,30.279167
0.842,30.266668
0.843,30.225
0.844,30.229166
0.845,30.2125
0.846,30.225
0.847,30.216667
0.848,30.204168
0.849,30.204168
0.85,30.170832
0.851,30.179169
0.852,30.170832
0.853,30.183334
0.854,30.1625
0.855,30.15
0.856,30.116667
0.857,30.095835
0.858,30.066668
0.859,30.0625
0.86,30.050001
0.861,30.050001
0.862,30.029167
0.863,30.004166
0.864,29.983335
0.865,30.0
0.866,30.008333
0.867,30.004166
0.868,29.979166
0.869,29.9625
0.87,29.954168
0.871,29.9625
0.872,29.9625
0.873,29.9625
0.874,29.958334
0.875,29.945833
0.876,29.925001
0.877,29.9125
0.878,29.904167
0.879,29.887499
0.88,29.862501
0.881,29.870834
0.882,29.879166
0.883,29.879166
0.884,29.858335
0.885,29.854166
0.886,29.845833
0.887,29.854166
0.888,29.8375
0.889,29.858332
0.89,29.866667
0.891,29.9
0.892,29.908333
0.893,29.9
0.894,29.879166
0.895,29.845835
0.896,29.841665
0.897,29.841667
0.898,29.854166
0.899,29.85
0.9,29.8375
0.901,29.833334
0.902,29.8375
0.903,29.85
0.904,29.833334
0.905,29.816666
0.906,29.824999
0.907,29.8375
0.908,29.8375
0.909,29.820831
0.91,29.8125
0.911,29.816666
0.912,29.800001
0.913,29.816666
0.914,29.8125
0.915,29.824999
