Potential (V),Current (µA)
1.288,155.17499
1.289,155.79999
1.29,156.47083
1.291,157.14166
1.292,157.84999
1.293,158.59584
1.294,159.32916
1.295,160.1125
1.296,160.84999
1.297,161.57082
1.298,162.25
1.299,162.91249
1.3,163.60834
1.301,164.34584
1.302,165.1125
1.303,165.87083
1.304,166.66249
1.305,167.41667
1.306,168.18333
1.307,168.8625
1.308,169.59167
1.309,170.25417
1.31,171.02917
1.311,171.79167
1.312,172.575
1.313,173.32501
1.314,174.05833
1.315,174.80415
1.316,175.47083
1.317,176.14583
1.318,176.83333
1.319,177.625
1.32,178.42082
1.321,179.24583
1.322,180.02083
1.323,180.79167
1.324,181.52917
1.325,182.16249
1.326,182.83751
1.327,183.53749
1.328,184.34583
1.329,185.12083
1.33,185.84999
1.331,186.59167
1.332,187.33333
1.333,188.07916
1.334,188.77501
1.335,189.44585
1.336,190.14166
1.337,190.92084
1.338,191.69585
1.339,192.46667
1.34,193.1875
1.341,193.92915
1.342,194.66249
1.343,195.3125
1.344,195.99168
1.345,196.65417
1.346,197.38335
1.347,198.09999
1.348,198.77917
1.349,199.47917
1.35,200.16252
1.351,200.875
1.352,201.59583
1.353,202.2
1.354,202.86665
1.355,203.5125
1.356,204.24165
1.357,204.95
1.358,205.63332
1.359,206.35417
1.36,207.02917
1.361,207.67915
1.362,208.19585
1.363,208.71667
1.364,209.3125
1.365,210.00417
1.366,210.6875
1.367,211.37085
1.368,211.97917
1.369,212.625
1.37,213.22502
1.371,213.79584
1.372,214.34583
1.373,214.87085
1.374,215.4875
1.375,216.09166
1.376,216.7
1.377,217.30833
1.378,217.89583
1.379,218.45418
1.38,218.96251
1.381,219.4375
1.382,219.97917
1.383,220.54584
1.384,221.13332
1.385,221.7
1.386,222.25415
1.387,222.825
1.388,223.32916
1.389,223.80415
1.39,224.29167
1.391,224.76251
1.392,225.29584
1.393,225.75417
1.394,226.2625
1.395,226.70833
1.396,227.175
1.397,227.64998
1.398,228.075
1.399,228.52501
1.4,228.97083
1.401,229.45833
1.402,229.93335
1.403,230.39166
1.404,230.87498
1.405,231.33748
1.406,231.72917
1.407,232.07915
1.408,232.42499
1.409,232.80833
1.41,233.22499
1.411,233.61249
1.412,234.01668
1.413,234.39583
1.414,234.77501
1.415,235.17084
1.416,235.56665
1.417,235.91249
1.418,236.21251
1.419,236.49165
1.42,236.85834
1.421,237.20833
1.422,237.59167
1.423,237.95833
1.424,238.29167
1.425,238.6375
1.426,238.87083
1.427,239.16249
1.428,239.40416
1.429,239.72083
1.43,240.0125
1.431,240.32916
1.432,240.6292
1.433,240.925
1.434,241.20416
1.435,241.48332
1.436,241.74165
1.437,241.99168
1.438,242.25835
1.439,242.52083
1.44,242.80415
1.441,243.07916
1.442,243.35417
1.443,243.65416
1.444,243.83751
1.445,244.06667
1.446,244.22499
1.447,244.52501
1.448,244.79584
1.449,245.03752
1.45,245.27086
1.451,245.49585
1.452,245.75
1.453,245.95
1.454,246.12915
1.455,246.31665
1.456,246.53333
1.457,246.8
1.458,247.07085
1.459,247.325
1.46,247.52917
1.461,247.75
1.462,247.94585
1.463,248.18333
1.464,248.40833
1.465,248.66667
1.466,248.90834
1.467,249.1125
1.468,249.32085
1.469,249.53334
1.47,249.79167
1.471,249.97084
1.472,250.09167
1.473,250.23334
1.474,250.43333
1.475,250.67084
1.476,250.87917
1.477,251.09583
1.478,251.30833
1.479,251.50415
1.48,251.71251
1.481,251.89168
1.482,252.07501
1.483,252.25
1.484,252.49585
1.485,252.72084
1.486,252.95833
1.487,253.16667
1.488,253.39583
1.489,253.64583
1.49,253.83333
1.491,254.02083
1.492,254.2
1.493,254.45833
1.494,254.72917
1.495,254.97917
1.496,255.26666
1.497,255.50417
1.498,255.78752
1.499,255.94167
1.5,256.125
1.501,256.29166
1.502,256.53333
1.503,256.8125
1.504,257.0625
1.505,257.30002
1.506,257.52084
1.507,257.74582
1.508,257.94168
1.509,258.125
1.51,258.29166
1.511,258.55002
1.512,258.81668
1.513,259.1375
1.514,259.41666
1.515,259.68332
1.516,259.95413
1.517,260.18747
1.518,260.4625
1.519,260.74167
1.52,261.05417
1.521,261.35837
1.522,261.62915
1.523,261.90417
1.524,262.20416
1.525,262.4833
1.526,262.75833
1.527,262.99582
1.528,263.2625
1.529,263.57498
1.53,263.88748
1.531,264.22083
1.532,264.53333
1.533,264.87085
1.534,265.17917
1.535,265.43335
