Potential (V),Current (µA)
1.493,1088.125
1.494,1095.875
1.495,1103.625
1.496,1111.4166
1.497,1119.125
1.498,1126.8334
1.499,1134.2084
1.5,1141.6666
1.501,1149.2084
1.502,1157.375
1.503,1165.375
1.504,1173.375
1.505,1181.25
1.506,1188.9166
1.507,1196.625
1.508,1203.6666
1.509,1211.0416
1.51,1218.5416
1.511,1226.4166
1.512,1234.4584
1.513,1242.2084
1.514,1250.4166
1.515,1258.3334
1.516,1266.2916
1.517,1273.9166
1.518,1281.4166
1.519,1289.125
1.52,1297.2084
1.521,1305.4166
1.522,1313.75
1.523,1321.875
1.524,1330.125
1.525,1338.2084
1.526,1345.7916
1.527,1353.7084
1.528,1361.4584
1.529,1369.9166
