Potential (V),Current (µA)
0.921,0.8333333
0.922,2.5
0.923,2.5
0.924,3.3333333
0.925,3.3333333
0.926,3.3333333
0.927,4.1666665
0.928,4.1666665
0.929,4.1666665
0.93,2.5
0.931,2.5
0.932,1.6666666
0.933,0.8333333
0.934,0.8333333
0.935,2.5
0.936,3.3333333
0.937,3.3333333
0.938,1.6666666
0.939,3.3333333
0.94,4.1666665
0.941,6.6666665
0.942,5.8333335
0.943,5.0
0.944,5.8333335
0.945,5.0
0.946,5.0
0.947,4.1666665
0.948,4.1666665
0.949,3.3333333
0.95,0.8333333
0.951,0.8333333
0.952,0.8333333
0.953,2.5
0.954,1.6666666
0.955,2.5
0.956,1.6666666
0.957,2.5
0.958,2.5
0.959,3.3333333
0.96,3.3333333
0.961,3.3333333
0.962,2.5
0.963,3.3333333
0.964,3.3333333
0.965,2.5
0.966,0.8333333
0.967,0.0
0.968,0.8333333
0.969,1.6666666
0.97,2.5
0.971,1.6666666
0.972,0.8333333
0.973,0.0
0.974,3.3333333
0.975,3.3333333
0.976,4.1666665
0.977,0.8333333
0.978,2.5
0.979,1.6666666
0.98,1.6666666
0.981,0.0
0.982,0.8333333
0.983,0.8333333
0.984,1.6666666
0.985,2.5
0.986,3.3333333
0.987,3.3333333
0.988,2.5
0.989,2.5
0.99,1.6666666
0.991,1.6666666
0.992,1.6666666
0.993,2.5
0.994,2.5
0.995,2.5
0.996,2.5
0.997,3.3333333
0.998,3.3333333
0.999,2.5
1.0,1.6666666
1.001,1.6666666
1.002,2.5
1.003,2.5
1.004,1.6666666
1.005,0.8333333
1.006,0.0
1.007,1.6666666
1.008,2.5
1.009,4.1666665
1.01,2.5
1.011,2.5
1.012,1.6666666
1.013,3.3333333
1.014,3.3333333
1.015,3.3333333
1.016,2.5
1.017,3.3333333
1.018,2.5
1.019,3.3333333
1.02,3.3333333
1.021,4.1666665
1.022,4.1666665
1.023,4.1666665
1.024,4.1666665
1.025,2.5
1.026,0.8333333
1.027,0.8333333
1.028,0.8333333
1.029,1.6666666
1.03,1.6666666
1.031,2.5
1.032,1.6666666
1.033,1.6666666
1.034,1.6666666
1.035,2.5
1.036,2.5
1.037,3.3333333
1.038,3.3333333
1.039,4.1666665
1.04,5.0
1.041,5.0
1.042,4.1666665
1.043,2.5
1.044,2.5
1.045,2.5
1.046,2.5
1.047,5.0
1.048,5.0
1.049,5.0
1.05,2.5
1.051,3.3333333
1.052,3.3333333
1.053,3.3333333
1.054,2.5
1.055,2.5
1.056,3.3333333
1.057,3.3333333
1.058,4.1666665
1.059,2.5
1.06,2.5
1.061,1.6666666
1.062,1.6666666
1.063,1.6666666
1.064,5.8333335
1.065,6.6666665
1.066,6.6666665
1.067,2.5
1.068,2.5
1.069,2.5
1.07,1.6666666
1.071,2.5
1.072,3.3333333
1.073,4.1666665
1.074,3.3333333
1.075,1.6666666
1.076,1.6666666
1.077,4.1666665
1.078,4.1666665
1.079,4.1666665
1.08,1.6666666
1.081,1.6666666
1.082,1.6666666
